STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Hazardous Materials Certificate Required?,3,2018-06-17 14:35:24.000,CLI,A,70,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Historic Site?,3,2018-06-17 14:35:24.000,CLI,A,40,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,Is this structure within a historic site?,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Method of Transporting Demolished Material,1,2018-06-17 14:35:24.000,CLI,A,90,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Name of Disposal Site to be Used,1,2018-06-17 14:35:24.000,CLI,A,100,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Reason for Demolition,6,2018-06-17 14:35:24.000,CLI,A,10,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,80,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Total Floor Area of Structure,4,2018-06-17 14:35:24.000,CLI,A,20,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Underground Flammable Liquid Storage Tanks Present?,3,2018-06-17 14:35:24.000,CLI,A,110,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,PERMIT DATES,Application Expiration Date,2,2018-06-17 14:35:24.000,CLI,A,10,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,PERMIT DATES,Permit Expiration Date,2,2018-06-17 14:35:24.000,CLI,A,30,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,PERMIT DATES,Permit Issued Date,2,2018-06-17 14:35:24.000,CLI,A,20,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
